teamID,yearID,R,AB,H,2B,3B,HR,BB,HBP,SF,SH,SB,CS
NYA,1965,611,5470,1286,196,31,149,489,19,31,72,35,20
NYA,1966,611,5330,1254,182,36,162,485,21,42,58,49,29
NYA,1967,522,5443,1225,166,17,100,532,30,35,78,63,37
NYA,1968,536,5310,1137,154,34,109,566,30,30,56,90,50
NYA,1969,562,5308,1247,210,44,94,565,14,40,63,119,74
NYA,1970,680,5492,1381,208,41,111,588,25,46,60,105,61
NYA,1971,648,5413,1377,195,43,97,581,37,56,77,75,55
NYA,1972,557,5168,1288,201,24,103,491,29,31,74,71,42
NYA,1973,641,5492,1435,212,17,131,489,22,34,27,47,43
NYA,1974,671,5524,1451,220,30,101,515,21,72,49,53,35
NYA,1975,681,5415,1430,230,39,110,486,30,53,54,102,59
NYA,1976,730,5555,1496,231,36,120,470,35,46,50,163,65
NYA,1977,831,5605,1576,267,47,184,533,28,48,46,93,57
NYA,1978,735,5583,1489,228,38,125,505,42,52,37,98,42
NYA,1979,734,5421,1443,226,40,150,509,18,63,50,65,46
NYA,1980,820,5553,1484,239,34,189,643,28,54,51,86,36
NYA,1982,709,5526,1417,225,37,161,590,24,49,55,69,45
NYA,1983,770,5631,1535,269,40,153,533,37,41,37,84,42
NYA,1984,758,5661,1560,275,32,130,534,38,59,64,62,38
NYA,1985,839,5458,1458,272,31,176,620,50,60,48,155,53
NYA,1986,797,5570,1512,275,23,188,645,28,46,36,139,48
NYA,1987,788,5511,1445,239,16,196,604,28,38,38,105,43
NYA,1988,772,5592,1469,272,12,148,588,30,51,36,146,39
NYA,1989,698,5458,1470,229,23,130,502,27,49,58,137,60
NYA,1990,603,5483,1322,208,19,147,427,53,36,37,119,45
NYA,1991,674,5541,1418,249,19,147,473,39,50,37,109,36
NYA,1992,733,5593,1462,281,18,163,536,42,55,26,78,37
NYA,1993,821,5615,1568,294,24,178,629,43,50,22,39,35
NYA,1995,749,4947,1365,280,34,122,625,39,68,20,50,30
NYA,1996,871,5628,1621,293,28,162,632,41,72,41,96,46
NYA,1997,891,5710,1636,325,23,161,676,37,70,34,99,58
NYA,1998,965,5643,1625,290,31,207,653,57,59,32,153,63
NYA,1999,900,5568,1568,302,36,193,718,55,53,22,104,57
NYA,2000,871,5556,1541,294,25,205,631,57,50,16,99,48
NYA,2001,804,5577,1488,289,20,203,519,64,43,30,161,53
NYA,2002,897,5601,1540,314,12,223,640,72,41,23,100,38
NYA,2003,877,5605,1518,304,14,230,684,81,35,25,98,33
NYA,2004,897,5527,1483,281,20,242,670,80,50,37,84,33
NYA,2005,886,5624,1552,259,16,229,637,73,43,28,85,27
NYA,2006,930,5651,1608,327,21,210,649,72,49,34,139,35
NYA,2007,968,5717,1656,326,32,201,637,78,54,41,123,40
NYA,2008,789,5572,1512,289,20,180,535,80,39,31,118,39
NYA,2009,915,5660,1604,325,21,244,663,54,39,31,111,28
NYA,2010,859,5567,1485,275,32,201,662,73,44,33,103,30
NYA,2011,867,5518,1452,267,33,222,627,74,51,36,147,46
NYN,1962,617,5492,1318,166,40,139,616,32,44,58,59,48
NYN,1963,501,5336,1168,156,35,96,457,47,35,46,41,52
NYN,1964,569,5566,1372,195,31,103,353,48,26,52,36,31
NYN,1965,495,5441,1202,203,27,107,392,39,28,76,28,42
NYN,1966,587,5371,1286,187,35,98,446,42,29,63,55,46
NYN,1967,498,5417,1288,178,23,83,362,37,44,68,58,44
NYN,1968,473,5503,1252,178,30,81,379,43,27,75,72,45
NYN,1969,632,5427,1311,184,41,109,527,33,33,82,66,43
NYN,1970,695,5443,1358,211,42,120,684,26,48,74,118,54
NYN,1971,588,5477,1365,203,29,98,547,28,35,91,89,43
NYN,1972,528,5135,1154,175,31,105,589,34,39,86,41,41
NYN,1973,608,5457,1345,198,24,85,540,23,36,108,27,22
NYN,1974,572,5468,1286,183,22,96,597,29,45,87,43,23
NYN,1975,646,5587,1430,217,34,101,501,37,37,75,32,26
NYN,1976,615,5415,1334,198,34,102,561,28,33,92,66,58
NYN,1977,587,5410,1319,227,30,88,529,30,37,63,98,81
NYN,1978,607,5433,1332,227,47,86,549,24,55,71,100,77
NYN,1979,593,5591,1399,255,41,74,498,35,40,66,135,79
NYN,1980,611,5478,1407,218,41,61,501,25,53,73,158,99
NYN,1982,609,5510,1361,227,26,97,456,25,53,64,137,58
NYN,1983,575,5444,1314,172,26,112,436,31,32,66,141,64
NYN,1984,652,5438,1400,235,25,107,500,20,49,59,149,54
NYN,1985,695,5549,1425,239,35,134,546,20,44,89,117,53
NYN,1986,783,5558,1462,261,31,148,631,31,53,75,118,48
NYN,1987,823,5601,1499,287,34,192,592,31,39,70,159,49
NYN,1988,703,5408,1387,251,24,152,544,32,56,65,140,51
NYN,1989,683,5489,1351,280,21,147,504,33,48,56,158,53
NYN,1990,775,5504,1410,278,21,172,536,32,56,54,110,33
NYN,1991,640,5359,1305,250,24,117,578,27,52,60,153,70
NYN,1992,599,5340,1254,259,17,93,572,28,45,74,129,52
NYN,1993,672,5448,1350,228,37,158,448,24,47,89,79,50
NYN,1995,657,4958,1323,218,34,125,446,42,43,92,58,39
NYN,1996,746,5618,1515,267,47,147,445,33,49,75,97,48
NYN,1997,777,5524,1448,274,28,153,550,57,59,58,97,74
NYN,1998,706,5510,1425,289,24,136,572,37,48,88,62,46
NYN,1999,853,5572,1553,297,14,181,717,48,54,63,150,61
NYN,2000,807,5486,1445,282,20,198,675,45,51,70,66,46
NYN,2001,642,5459,1361,273,18,147,545,65,35,52,66,48
NYN,2002,690,5496,1409,238,22,160,486,63,30,75,87,42
NYN,2003,642,5341,1317,262,24,124,489,54,45,78,70,31
NYN,2004,684,5532,1376,289,20,185,512,61,34,69,107,23
NYN,2005,722,5505,1421,279,32,175,486,48,38,69,153,40
NYN,2006,834,5558,1469,323,41,200,547,62,47,77,146,35
NYN,2007,804,5605,1543,294,27,177,549,54,58,77,200,46
NYN,2008,799,5606,1491,274,38,172,619,39,49,73,138,36
NYN,2009,671,5453,1472,295,49,95,526,36,55,88,122,44
NYN,2010,656,5465,1361,266,40,128,502,46,57,74,130,44
NYN,2011,718,5600,1477,309,39,108,571,51,48,65,130,35
OAK,1968,569,5406,1300,192,40,94,472,35,35,78,147,61
OAK,1969,740,5614,1400,210,28,148,617,63,35,74,100,39
OAK,1970,678,5376,1338,208,24,171,584,36,36,73,131,68
OAK,1971,691,5494,1383,195,25,160,542,37,38,80,80,53
OAK,1972,604,5200,1248,195,29,134,463,47,36,100,87,48
OAK,1973,758,5507,1431,216,28,147,595,35,53,67,128,57
OAK,1974,689,5331,1315,205,37,132,568,38,51,60,164,93
OAK,1975,758,5415,1376,220,33,151,609,51,35,74,183,82
OAK,1976,686,5353,1319,208,33,113,592,45,58,58,341,123
OAK,1977,605,5358,1284,176,37,117,516,36,46,64,176,89
OAK,1978,532,5321,1304,200,31,100,433,25,27,108,144,117
OAK,1979,573,5348,1276,188,32,108,482,20,46,75,104,69
OAK,1980,686,5495,1424,212,35,137,506,19,41,99,175,82
OAK,1982,691,5448,1286,211,27,149,582,20,54,50,232,87
OAK,1983,708,5516,1447,237,28,121,524,31,62,55,235,98
OAK,1984,738,5457,1415,257,29,158,568,22,77,37,145,64
OAK,1985,757,5581,1475,230,34,155,508,16,47,63,117,58
OAK,1986,731,5435,1370,213,25,163,553,32,51,56,139,61
OAK,1987,806,5511,1432,263,33,199,593,36,48,50,140,63
OAK,1988,800,5602,1474,251,22,156,580,65,55,54,129,54
OAK,1989,712,5416,1414,220,25,127,562,34,62,36,157,55
OAK,1990,733,5433,1379,209,22,164,651,46,48,60,141,54
OAK,1991,760,5410,1342,246,19,159,642,50,49,41,151,64
OAK,1992,745,5387,1389,219,24,142,707,49,59,72,143,59
OAK,1993,715,5543,1408,260,21,158,622,33,49,46,131,59
OAK,1995,730,4916,1296,228,18,169,565,45,58,32,112,46
OAK,1996,861,5630,1492,283,21,243,640,58,39,35,58,35
OAK,1997,764,5589,1451,274,23,197,642,49,40,49,71,36
OAK,1998,804,5490,1413,295,13,149,633,55,46,58,131,47
OAK,1999,893,5519,1430,287,20,235,770,71,41,39,70,37
OAK,2000,947,5560,1501,281,23,239,750,52,44,26,40,15
OAK,2001,884,5573,1469,334,22,199,640,88,59,25,68,29
OAK,2002,800,5558,1450,279,28,205,609,68,36,20,46,20
OAK,2003,768,5497,1398,317,24,176,556,59,53,22,48,14
OAK,2004,793,5728,1545,336,15,189,608,55,43,25,47,22
OAK,2005,772,5627,1476,310,20,155,537,52,40,19,31,22
OAK,2006,771,5500,1429,266,22,175,650,50,56,25,61,20
OAK,2007,741,5577,1430,295,16,171,664,49,56,18,52,20
OAK,2008,646,5451,1318,270,23,125,574,48,35,30,88,21
OAK,2009,759,5584,1464,307,21,135,527,50,54,31,133,48
OAK,2010,663,5448,1396,276,30,109,527,47,51,43,156,38
OAK,2011,645,5452,1330,280,29,114,509,50,57,34,117,43
PHA,1954,542,5206,1228,191,41,94,504,28,31,54,30,29
PHI,1954,659,5184,1384,243,58,102,604,10,55,84,30,27
PHI,1955,675,5092,1300,214,50,132,652,24,43,53,44,32
PHI,1956,668,5204,1313,207,49,121,585,27,42,52,45,23
PHI,1957,623,5241,1311,213,44,117,534,45,49,52,57,26
PHI,1958,664,5363,1424,238,56,124,573,38,37,70,51,33
PHI,1959,599,5109,1237,196,38,113,498,34,35,59,39,46
PHI,1960,546,5169,1235,196,44,99,448,33,32,66,45,48
PHI,1961,584,5213,1265,185,50,103,475,46,28,108,56,30
PHI,1962,705,5420,1410,199,39,142,531,53,44,83,79,42
PHI,1963,642,5524,1390,228,54,126,403,44,34,87,56,39
PHI,1964,693,5493,1415,241,51,130,440,40,46,97,30,35
PHI,1965,654,5528,1380,205,53,144,494,36,39,75,46,32
PHI,1966,696,5607,1448,224,49,117,510,29,32,78,56,42
PHI,1967,612,5401,1306,221,47,103,545,27,33,90,79,62
PHI,1968,543,5372,1253,178,30,100,462,22,46,64,58,51
PHI,1969,645,5408,1304,227,35,137,549,26,36,61,73,49
PHI,1970,594,5456,1299,224,58,101,519,25,37,62,72,64
PHI,1971,558,5538,1289,209,35,123,499,34,45,55,63,39
PHI,1972,503,5248,1240,200,36,98,487,22,36,69,42,50
PHI,1973,642,5546,1381,218,29,134,476,33,45,56,51,47
PHI,1974,676,5494,1434,233,50,95,469,26,44,84,115,58
PHI,1975,735,5592,1506,283,42,125,610,31,42,88,126,57
PHI,1976,770,5528,1505,259,45,110,542,40,67,59,127,70
PHI,1977,847,5546,1548,266,56,186,573,38,74,59,135,68
PHI,1978,708,5448,1404,248,32,133,552,42,49,61,152,58
PHI,1979,683,5463,1453,250,53,119,602,37,57,60,128,76
PHI,1980,728,5625,1517,272,54,117,472,33,58,77,140,62
PHI,1982,664,5454,1417,245,25,112,506,24,38,85,128,76
PHI,1983,696,5426,1352,209,45,125,640,26,46,80,143,75
PHI,1984,720,5614,1494,248,51,147,555,29,46,39,186,60
PHI,1985,667,5477,1343,238,47,141,527,25,44,49,122,51
PHI,1986,739,5483,1386,266,39,154,589,40,51,66,153,59
PHI,1987,702,5475,1390,248,51,169,587,25,40,63,111,49
PHI,1988,597,5403,1294,246,31,106,489,47,48,67,112,49
PHI,1989,629,5447,1324,215,36,123,558,22,42,57,106,50
PHI,1990,646,5535,1410,237,27,103,582,30,39,59,108,35
PHI,1991,629,5521,1332,248,33,111,490,21,49,52,92,30
PHI,1992,686,5500,1392,255,36,118,509,52,46,64,127,31
PHI,1993,877,5685,1555,297,51,156,665,42,51,84,91,32
PHI,1995,615,4950,1296,263,30,94,497,46,41,77,72,25
PHI,1996,650,5499,1405,249,39,132,536,45,37,54,117,41
PHI,1997,668,5443,1390,290,35,116,519,40,50,74,92,56
PHI,1998,713,5617,1482,286,36,126,508,45,65,65,97,45
PHI,1999,841,5598,1539,302,44,161,631,46,41,70,125,35
PHI,2000,708,5511,1386,304,40,144,611,44,37,70,102,30
PHI,2001,746,5497,1431,295,29,164,551,43,61,67,153,47
PHI,2002,710,5523,1428,325,41,165,640,53,39,67,104,43
PHI,2003,791,5543,1448,325,27,166,651,55,38,46,72,29
PHI,2004,840,5643,1505,303,23,215,645,58,46,64,100,27
PHI,2005,807,5542,1494,282,35,167,639,56,46,62,116,27
PHI,2006,865,5687,1518,294,41,216,626,95,44,57,92,25
PHI,2007,892,5688,1558,326,41,213,641,90,52,65,138,19
PHI,2008,799,5509,1407,291,36,214,586,67,40,71,136,25
PHI,2009,820,5578,1439,312,35,224,589,71,45,55,119,28
PHI,2010,772,5581,1451,290,34,166,560,63,43,44,108,21
PHI,2011,713,5579,1409,258,38,153,539,56,38,65,96,24
PIT,1954,557,5088,1260,181,57,76,566,25,58,99,21,13
PIT,1955,560,5173,1262,210,60,91,471,21,32,93,22,22
PIT,1956,588,5221,1340,199,57,110,383,18,40,95,24,33
PIT,1957,586,5402,1447,231,60,92,374,23,46,97,46,35
PIT,1958,662,5247,1386,229,68,134,396,28,40,68,30,15
PIT,1959,651,5369,1414,230,42,112,442,24,40,77,32,26
PIT,1960,734,5406,1493,236,56,120,486,20,48,69,34,24
PIT,1961,694,5311,1448,232,57,128,428,27,37,64,26,30
PIT,1962,706,5483,1468,240,65,108,432,17,49,54,50,39
PIT,1963,567,5536,1385,181,49,108,454,29,28,63,57,41
PIT,1964,663,5566,1469,225,54,121,408,24,34,87,39,33
PIT,1965,675,5686,1506,217,57,111,419,35,42,67,51,38
PIT,1966,759,5676,1586,238,66,158,405,35,40,73,64,60
PIT,1967,679,5724,1585,193,62,91,387,36,45,63,79,37
PIT,1968,583,5569,1404,180,44,80,422,33,43,96,130,59
PIT,1969,725,5626,1557,220,52,119,454,46,36,73,74,34
PIT,1970,729,5637,1522,235,70,130,444,44,53,53,66,34
PIT,1971,788,5674,1555,223,61,154,469,29,49,62,65,31
PIT,1972,691,5490,1505,251,47,110,404,25,50,52,49,30
PIT,1973,704,5608,1465,257,44,154,432,27,40,60,23,30
PIT,1974,751,5702,1560,238,46,114,514,38,53,54,55,31
PIT,1975,712,5489,1444,255,47,138,468,38,40,76,49,28
PIT,1976,708,5604,1499,249,56,110,433,29,50,61,130,45
PIT,1977,734,5662,1550,278,57,133,474,34,43,49,260,120
PIT,1978,684,5406,1390,239,54,115,480,42,46,64,213,90
PIT,1979,775,5661,1541,264,52,148,483,32,56,98,180,66
PIT,1980,666,5517,1469,249,38,116,452,25,56,75,209,102
PIT,1982,724,5614,1535,272,40,134,447,28,67,78,161,75
PIT,1983,659,5531,1460,238,29,121,497,19,38,84,124,77
PIT,1984,615,5537,1412,237,33,98,438,19,44,81,96,62
PIT,1985,568,5436,1340,251,28,80,514,14,44,91,110,60
PIT,1986,663,5456,1366,273,33,111,569,20,44,68,152,84
PIT,1987,723,5536,1464,282,45,131,535,29,51,71,140,58
PIT,1988,651,5379,1327,240,45,110,553,32,60,66,119,60
PIT,1989,637,5539,1334,263,53,95,563,24,51,83,155,69
PIT,1990,733,5388,1395,288,42,138,582,24,66,96,137,52
PIT,1991,768,5449,1433,259,50,126,620,35,66,99,124,46
PIT,1992,693,5527,1409,272,54,106,569,25,56,89,110,53
PIT,1993,707,5549,1482,267,50,110,536,55,52,76,92,55
PIT,1995,629,4937,1281,245,27,125,456,24,33,51,84,55
PIT,1996,776,5665,1509,319,33,138,510,40,49,72,126,49
PIT,1997,725,5503,1440,291,52,129,481,92,47,77,160,50
PIT,1998,650,5493,1395,271,35,107,393,91,56,78,159,51
PIT,1999,775,5468,1417,282,40,171,573,60,45,87,112,44
PIT,2000,793,5643,1506,320,31,168,564,66,37,59,86,40
PIT,2001,657,5398,1333,256,25,161,467,67,35,60,93,73
PIT,2002,641,5330,1300,263,20,142,537,73,41,68,86,49
PIT,2003,753,5581,1492,275,45,163,529,87,38,79,86,37
PIT,2004,680,5483,1428,267,39,142,415,95,42,79,63,40
PIT,2005,680,5573,1445,292,38,139,471,72,49,56,73,30
PIT,2006,691,5558,1462,286,17,141,459,89,49,62,68,23
PIT,2007,724,5569,1463,322,31,148,463,71,51,60,68,30
PIT,2008,735,5628,1454,314,21,153,474,59,51,66,57,19
PIT,2009,636,5417,1364,289,34,125,499,46,36,60,90,32
PIT,2010,587,5386,1303,276,27,126,463,33,33,58,87,36
PIT,2011,610,5421,1325,277,35,107,489,34,44,75,108,52
SDN,1969,468,5357,1203,180,42,99,423,35,20,56,45,44
SDN,1970,681,5494,1353,208,36,172,500,39,29,83,60,45
SDN,1971,486,5366,1250,184,31,96,438,25,19,87,70,45
SDN,1972,488,5213,1181,168,38,102,407,15,25,90,78,46
SDN,1973,548,5457,1330,198,26,112,401,21,33,73,88,36
SDN,1974,541,5415,1239,196,27,99,564,20,35,83,85,45
SDN,1975,552,5429,1324,215,22,78,506,37,46,133,85,50
SDN,1976,570,5369,1327,216,37,64,488,23,42,125,92,46
SDN,1977,692,5602,1397,245,49,120,602,29,30,90,133,57
SDN,1978,591,5360,1349,208,42,75,536,32,39,114,152,70
SDN,1979,603,5446,1316,193,53,93,534,32,43,113,100,58
SDN,1980,591,5540,1410,195,43,67,563,21,38,92,239,73
SDN,1982,675,5575,1435,217,52,81,429,22,47,86,165,77
SDN,1983,653,5527,1384,207,34,93,482,20,45,89,179,67
SDN,1984,686,5504,1425,207,42,109,472,24,55,64,152,68
SDN,1985,650,5507,1405,241,28,109,513,23,32,75,60,39
SDN,1986,656,5515,1442,239,25,136,484,18,35,66,96,68
SDN,1987,668,5456,1419,209,48,113,577,27,36,81,198,91
SDN,1988,594,5366,1325,205,35,94,494,21,45,106,123,50
SDN,1989,642,5422,1360,215,32,120,552,9,41,95,136,67
SDN,1990,673,5554,1429,243,35,123,509,28,48,79,138,59
SDN,1991,636,5408,1321,204,36,121,501,32,38,78,101,64
SDN,1992,617,5476,1396,255,30,135,453,26,41,78,69,52
SDN,1993,679,5503,1386,239,28,153,443,59,50,80,92,41
SDN,1995,668,4950,1345,231,20,116,447,35,38,56,124,46
SDN,1996,771,5655,1499,285,24,147,601,50,52,59,109,55
SDN,1997,795,5609,1519,275,16,152,604,35,58,63,140,60
SDN,1998,749,5490,1390,292,30,167,604,48,45,56,79,37
SDN,1999,710,5394,1360,256,22,153,631,35,40,36,174,67
SDN,2000,752,5560,1413,279,37,157,602,46,43,39,131,53
SDN,2001,789,5482,1379,273,26,161,678,41,48,29,129,44
SDN,2002,662,5515,1393,243,29,136,547,30,41,45,71,44
SDN,2003,678,5531,1442,257,32,128,565,57,42,50,76,39
SDN,2004,768,5573,1521,304,32,139,566,56,66,52,52,25
SDN,2005,684,5502,1416,269,39,130,600,49,48,72,99,44
SDN,2006,731,5576,1465,298,38,161,564,40,47,59,123,31
SDN,2007,741,5612,1408,322,31,171,557,49,44,64,55,24
SDN,2008,637,5568,1390,264,27,154,518,53,46,59,36,17
SDN,2009,638,5425,1315,265,31,141,586,57,36,74,82,29
SDN,2010,665,5434,1338,236,24,132,538,50,46,79,124,50
SDN,2011,593,5417,1284,247,42,91,501,48,47,55,170,44
SE1,1969,639,5444,1276,179,27,125,626,34,29,72,167,59
SEA,1977,624,5460,1398,218,33,133,426,35,42,81,110,67
SEA,1978,614,5358,1327,229,37,97,522,22,53,68,123,47
SEA,1979,711,5544,1490,250,52,132,515,28,54,61,126,52
SEA,1980,610,5489,1359,211,35,104,483,19,44,106,116,62
SEA,1982,651,5626,1431,259,33,130,456,22,35,42,131,82
SEA,1983,558,5336,1280,247,31,111,460,24,45,40,144,80
SEA,1984,682,5546,1429,244,34,129,519,42,38,66,116,62
SEA,1985,719,5521,1410,277,38,171,564,31,41,28,94,35
SEA,1986,718,5498,1392,243,41,158,572,34,29,52,93,76
SEA,1987,760,5508,1499,282,48,161,500,43,50,38,174,73
SEA,1988,664,5436,1397,271,27,148,461,38,42,40,95,61
SEA,1989,694,5512,1417,237,29,134,489,45,52,35,81,55
SEA,1990,640,5474,1419,251,26,107,596,40,54,41,105,51
SEA,1991,702,5494,1400,268,29,126,588,37,62,55,97,44
SEA,1992,679,5564,1466,278,24,149,474,38,51,52,100,55
SEA,1993,734,5494,1429,272,24,161,624,56,51,63,91,68
SEA,1995,796,4996,1377,276,20,182,549,39,34,52,110,41
SEA,1996,993,5668,1625,343,19,245,670,75,58,46,90,39
SEA,1997,925,5614,1574,312,21,264,626,49,49,46,89,40
SEA,1998,859,5628,1553,321,28,234,558,57,48,36,115,39
SEA,1999,859,5572,1499,263,21,244,610,42,48,38,130,45
SEA,2000,907,5497,1481,300,26,198,775,48,61,63,122,56
SEA,2001,927,5680,1637,310,38,169,614,62,70,48,174,42
SEA,2002,814,5569,1531,285,31,152,629,51,72,41,137,58
SEA,2003,795,5561,1509,290,33,139,586,53,46,35,108,37
SEA,2004,698,5722,1544,276,20,136,492,54,48,46,110,42
SEA,2005,699,5507,1408,289,34,130,466,48,37,37,102,47
SEA,2006,756,5670,1540,266,42,172,404,63,38,38,106,37
SEA,2007,794,5684,1629,284,22,153,389,62,40,33,81,30
SEA,2008,671,5643,1498,285,20,124,417,38,42,36,90,32
SEA,2009,640,5543,1430,280,19,160,421,49,44,56,89,33
SEA,2010,513,5409,1274,227,16,101,459,39,40,42,142,39
SEA,2011,556,5421,1263,253,22,109,435,37,41,38,125,40
SFN,1958,727,5318,1399,250,42,170,531,34,45,68,64,29
SFN,1959,705,5281,1377,239,35,167,473,25,38,73,81,34
SFN,1960,671,5324,1357,220,62,130,467,33,39,60,86,45
SFN,1961,773,5233,1379,219,32,183,506,30,48,70,79,54
SFN,1962,878,5588,1552,235,32,204,523,42,48,76,73,50
SFN,1963,725,5579,1442,206,35,197,441,45,39,72,55,49
SFN,1964,656,5535,1360,185,38,165,505,33,43,78,64,35
SFN,1965,682,5495,1384,169,43,159,476,31,37,80,47,27
SFN,1966,675,5539,1373,195,31,181,414,32,28,70,29,30
SFN,1967,652,5524,1354,201,39,140,520,42,27,92,22,30
SFN,1968,599,5441,1301,162,33,108,508,47,44,92,50,37
SFN,1969,713,5474,1325,187,28,136,711,66,42,82,71,32
SFN,1970,831,5578,1460,257,35,165,729,56,40,66,83,27
SFN,1971,706,5461,1348,224,36,140,654,37,37,69,101,36
SFN,1972,662,5245,1281,211,36,150,480,30,39,64,123,45
SFN,1973,739,5537,1452,212,52,161,590,35,37,75,112,52
SFN,1974,634,5482,1380,228,38,93,548,30,24,75,107,51
SFN,1975,659,5447,1412,235,45,84,604,22,51,62,99,47
SFN,1976,595,5452,1340,211,37,85,518,25,48,80,88,55
SFN,1977,673,5497,1392,227,41,134,568,21,51,78,90,59
SFN,1978,613,5364,1331,240,41,117,554,17,40,127,87,54
SFN,1979,672,5395,1328,192,36,125,580,20,47,89,140,73
SFN,1980,573,5368,1310,199,44,80,509,14,54,100,100,58
SFN,1982,673,5499,1393,213,30,133,607,17,45,59,130,56
SFN,1983,687,5369,1324,206,30,142,619,28,46,64,140,78
SFN,1984,682,5650,1499,229,26,112,528,17,44,51,126,76
SFN,1985,556,5420,1263,217,31,115,488,37,25,93,99,55
SFN,1986,698,5501,1394,269,29,114,536,37,34,101,148,93
SFN,1987,783,5608,1458,274,32,205,511,39,35,55,126,97
SFN,1988,670,5450,1353,227,44,113,550,33,51,91,121,78
SFN,1989,699,5469,1365,241,52,141,508,40,39,82,87,54
SFN,1990,719,5573,1459,221,35,152,488,33,45,76,109,56
SFN,1991,649,5463,1345,215,48,141,471,40,33,90,95,57
SFN,1992,574,5456,1330,220,36,105,435,39,39,101,112,64
SFN,1993,808,5557,1534,269,33,168,516,46,50,102,120,65
SFN,1995,652,4971,1256,229,33,152,472,57,24,79,138,46
SFN,1996,752,5533,1400,245,21,153,615,48,43,77,113,53
SFN,1997,784,5485,1415,266,37,172,642,46,59,64,121,49
SFN,1998,845,5628,1540,292,26,161,678,44,53,81,102,51
SFN,1999,872,5563,1507,307,18,188,696,60,42,87,109,56
SFN,2000,925,5519,1535,304,44,226,709,51,66,73,79,39
SFN,2001,799,5612,1493,304,40,235,625,50,54,67,57,42
SFN,2002,783,5497,1465,300,35,198,616,65,52,68,74,21
SFN,2003,755,5456,1440,281,29,180,593,40,39,76,53,37
SFN,2004,850,5546,1500,314,33,183,705,72,51,92,43,23
SFN,2005,649,5462,1427,299,26,128,431,49,44,91,71,35
SFN,2006,746,5472,1418,297,52,163,494,53,37,80,58,25
SFN,2007,683,5538,1407,267,37,131,532,39,36,67,119,33
SFN,2008,640,5543,1452,311,37,94,452,48,44,57,108,46
SFN,2009,657,5493,1411,275,43,122,392,50,55,67,78,28
SFN,2010,697,5488,1411,284,30,162,487,50,41,76,55,32
SFN,2011,570,5486,1327,282,24,121,448,52,43,62,85,51
SLN,1954,799,5405,1518,285,58,119,582,30,66,44,63,46
SLN,1955,654,5266,1375,228,36,143,458,31,44,56,64,59
SLN,1956,678,5378,1443,234,49,124,503,33,31,41,41,35
SLN,1957,737,5472,1497,235,43,132,493,18,54,45,58,44
SLN,1958,619,5255,1371,216,39,111,533,20,39,44,44,43
SLN,1959,641,5317,1432,244,49,118,485,19,26,60,65,53
SLN,1960,639,5187,1317,213,48,138,501,31,35,52,48,35
SLN,1961,703,5307,1436,236,51,103,494,33,40,70,46,28
SLN,1962,774,5643,1528,221,31,137,515,45,35,69,86,41
SLN,1963,747,5678,1540,231,66,128,458,25,37,85,77,42
SLN,1964,715,5625,1531,240,53,109,427,18,32,94,73,51
SLN,1965,707,5579,1415,234,46,109,477,35,41,72,100,52
SLN,1966,571,5480,1377,196,61,108,345,35,44,59,144,61
SLN,1967,695,5566,1462,225,40,115,443,45,44,54,102,54
SLN,1968,583,5561,1383,227,48,73,378,32,42,67,110,45
SLN,1969,595,5536,1403,228,44,90,503,23,33,57,87,49
SLN,1970,744,5689,1497,218,51,113,569,26,40,52,117,47
SLN,1971,739,5610,1542,225,54,95,543,25,59,63,124,53
SLN,1972,568,5326,1383,214,42,70,437,27,36,58,104,48
SLN,1973,643,5478,1418,240,35,75,531,29,50,89,100,46
SLN,1974,677,5620,1492,216,46,83,531,44,55,68,172,62
SLN,1975,662,5597,1527,239,46,81,444,29,45,92,116,49
SLN,1976,629,5516,1432,243,57,63,512,22,45,86,123,55
SLN,1977,737,5527,1490,252,56,96,489,25,29,66,134,112
SLN,1978,600,5415,1351,263,44,79,420,22,53,55,97,42
SLN,1979,731,5734,1594,279,63,100,460,27,63,63,116,69
SLN,1980,738,5608,1541,300,49,101,451,21,49,73,117,54
SLN,1982,685,5455,1439,239,52,67,569,30,55,87,200,91
SLN,1983,679,5550,1496,262,63,83,543,24,49,72,207,89
SLN,1984,652,5433,1369,225,44,75,516,23,46,68,220,71
SLN,1985,747,5467,1446,245,59,87,586,18,41,70,314,96
SLN,1986,601,5378,1270,216,48,58,568,20,46,108,262,78
SLN,1987,798,5500,1449,252,49,94,644,18,51,84,248,72
SLN,1988,578,5518,1373,207,33,71,484,22,48,105,234,64
SLN,1989,632,5492,1418,263,47,73,507,21,43,78,155,54
SLN,1990,599,5462,1398,255,41,73,517,21,50,77,221,74
SLN,1991,651,5362,1366,239,53,68,532,21,47,58,202,110
SLN,1992,631,5594,1464,262,44,94,495,32,41,68,208,118
SLN,1993,758,5551,1508,262,34,118,588,27,54,59,153,72
SLN,1995,563,4779,1182,238,24,107,436,46,40,48,79,46
SLN,1996,759,5502,1468,281,31,142,495,44,48,88,149,58
SLN,1997,689,5524,1409,269,39,144,543,42,44,58,164,60
SLN,1998,810,5593,1444,292,30,223,676,42,34,68,133,41
SLN,1999,809,5570,1461,274,27,194,613,51,44,75,134,48
SLN,2000,887,5478,1481,259,25,235,675,84,53,79,87,51
SLN,2001,814,5450,1469,274,32,199,529,65,50,83,91,35
SLN,2002,787,5505,1475,285,26,175,542,67,49,83,86,42
